strategy,config,runtime_ms,gflops,cost_estimate_ms
SimulatedAnnealing,split_d1_order_a-b-d0-d1-c_parallel_a_unroll_2,1654.04,25.2071,2466.37
SimulatedAnnealing,split_d2_order_a-b-c-d0-d1_parallel_a_unroll_1,837.152,49.8039,2256.9
SimulatedAnnealing,split_d2_order_a-b-c-d0-d1_parallel_b_unroll_1,1054.1,39.5535,2256.9
SimulatedAnnealing,split_d4_order_a-b-c-d0-d1_parallel_b_unroll_1,1031.76,40.4101,2256.9
SimulatedAnnealing,split_d4_order_c-b-a-d0-d1_parallel_b_unroll_1,1114.11,37.4231,2256.9
SimulatedAnnealing,split_d2_order_a-b-c-d0-d1_parallel_a_unroll_1,936.925,44.5003,1732.32
SimulatedAnnealing,split_d2_order_a-b-c-d0-d1_parallel_b_unroll_1,1400.31,29.7745,1732.32
SimulatedAnnealing,split_d4_order_a-b-c-d0-d1_parallel_b_unroll_1,1574.26,26.4845,1732.32
SimulatedAnnealing,split_d2_order_a-b-c-d0-d1_parallel_a_unroll_1,977.598,42.6489,2009.32
SimulatedAnnealing,split_d2_order_a-b-c-d0-d1_parallel_b_unroll_1,1118.15,37.2879,2009.32
SimulatedAnnealing,split_d4_order_a-b-c-d0-d1_parallel_b_unroll_1,1094.98,38.0768,2009.32
SimulatedAnnealing,split_d2_order_a-b-c-d0-d1_parallel_a_unroll_1,1104.01,37.7655,3670.27
SimulatedAnnealing,split_d2_order_a-b-c-d0-d1_parallel_b_unroll_1,1125.54,37.043,3670.27
SimulatedAnnealing,split_d4_order_a-b-c-d0-d1_parallel_b_unroll_1,1105.09,37.7285,3670.27
SimulatedAnnealing,split_e1_order_a-b-c-e0-e1-d_parallel_a_unroll_2,535.9,20.3857,806.228
SimulatedAnnealing,split_e1_order_a-b-c-e0-e1-d_parallel_b_unroll_2,553.746,19.7288,806.228
SimulatedAnnealing,split_e2_order_a-b-c-e0-e1-d_parallel_b_unroll_2,531.588,20.5511,806.228
SimulatedAnnealing,split_e2_order_c-b-a-e0-e1-d_parallel_b_unroll_2,1884.52,5.79709,806.228
SimulatedAnnealing,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,91.2306,48.489,485.921
SimulatedAnnealing,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,81.0616,54.5718,368.779
SimulatedAnnealing,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,81.7163,54.1346,369.698
SimulatedAnnealing,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,70.3935,62.8421,377.107
SimulatedAnnealing,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,69.2379,63.8911,367.979
SimulatedAnnealing,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,69.253,63.8771,371.857
SimulatedAnnealing,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,132.714,33.3325,337.686
SimulatedAnnealing,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,121.128,36.5207,337.906
SimulatedAnnealing,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,124.353,35.5735,339.75
SimulatedAnnealing,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,122.309,36.1681,338.772
SimulatedAnnealing,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,129.52,34.1543,335.913
SimulatedAnnealing,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,136.598,32.3846,334.699
SimulatedAnnealing,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,64.3389,68.7559,342.172
SimulatedAnnealing,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,65.6423,67.3907,338.845
SimulatedAnnealing,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,67.2481,65.7815,341.57
SimulatedAnnealing,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,78.9114,56.0588,337.6
SimulatedAnnealing,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,86.4756,51.1553,373.613
SimulatedAnnealing,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,76.6893,57.6831,373.296
GeneticAlgorithm,split_d2_order_a-b-c-d0-d1_parallel_a_unroll_1,93.9517,28.9288,174.891
GeneticAlgorithm,split_d2_order_a-b-c-d0-d1_parallel_b_unroll_1,126.154,21.5443,174.891
GeneticAlgorithm,split_d2_order_a-b-c-d0-d1_parallel_a_unroll_1,662.853,4.01489,220.753
GeneticAlgorithm,split_d2_order_a-b-c-d0-d1_parallel_b_unroll_1,658.065,4.04411,220.753
GeneticAlgorithm,split_d2_order_a-b-c-d0-d1_parallel_c_unroll_1,1493.14,1.78234,220.753
GeneticAlgorithm,split_e2_order_a-b-c-d-e0-e1_parallel_a_unroll_1,183.863,19.4017,197.775
GeneticAlgorithm,split_e2_order_a-b-c-d-e0-e1_parallel_b_unroll_1,173.541,20.5556,197.775
GeneticAlgorithm,split_e2_order_a-b-c-d-e0-e1_parallel_c_unroll_1,607.803,5.8691,197.775
GeneticAlgorithm,split_e2_order_a-b-c-d-e0-e1_parallel_a_unroll_1,653.188,4.77864,198.203
GeneticAlgorithm,split_e2_order_a-b-c-d-e0-e1_parallel_b_unroll_1,609.094,5.12457,198.203
GeneticAlgorithm,split_e2_order_a-b-c-d-e0-e1_parallel_c_unroll_1,893.131,3.49484,198.203
GeneticAlgorithm,split_e2_order_a-b-c-d-e0-e1_parallel_a_unroll_1,87.3055,35.752,289.891
GeneticAlgorithm,split_e2_order_a-b-c-d-e0-e1_parallel_b_unroll_1,115.487,27.0278,289.891
GeneticAlgorithm,split_e2_order_a-b-c-d-e0-e1_parallel_c_unroll_1,751.589,4.153,289.891
GeneticAlgorithm,split_e2_order_a-b-c-d-e0-e1_parallel_a_unroll_1,217.269,50.282,1235.48
GeneticAlgorithm,split_e2_order_a-b-c-d-e0-e1_parallel_b_unroll_1,278.316,39.2529,1235.48
GeneticAlgorithm,split_e2_order_a-b-c-d-e0-e1_parallel_c_unroll_1,600.169,18.2028,1235.48
GeneticAlgorithm,split_e2_order_a-b-c-d-e0-e1_parallel_a_unroll_1,151.969,71.888,907.288
GeneticAlgorithm,split_e2_order_a-b-c-d-e0-e1_parallel_b_unroll_1,193.958,56.3251,907.288
GeneticAlgorithm,split_e2_order_a-b-c-d-e0-e1_parallel_c_unroll_1,499.638,21.8653,907.288
GeneticAlgorithm,split_e2_order_a-b-c-d-e0-e1_parallel_a_unroll_1,176.665,61.8387,634.47
GeneticAlgorithm,split_e2_order_a-b-c-d-e0-e1_parallel_b_unroll_1,187.439,58.2841,634.47
GeneticAlgorithm,split_e2_order_a-b-c-d-e0-e1_parallel_c_unroll_1,491.944,22.2072,634.47
GeneticAlgorithm,split_d1_order_a-b-d0-d1-c_parallel_a_unroll_2,1616.22,25.7969,2334.62
GeneticAlgorithm,split_d1_order_a-b-d0-d1-c_parallel_a_unroll_4,1540.13,27.0715,2334.62
GeneticAlgorithm,split_d2_order_a-b-c-d0-d1_parallel_a_unroll_1,789.264,52.8258,2015.64
GeneticAlgorithm,split_d2_order_a-b-c-d0-d1_parallel_b_unroll_1,1043.63,39.9504,2015.64
GeneticAlgorithm,split_d2_order_a-b-c-d0-d1_parallel_a_unroll_1,882.962,47.22,1731.55
GeneticAlgorithm,split_d2_order_a-b-c-d0-d1_parallel_b_unroll_1,1316.67,31.6658,1731.55
GeneticAlgorithm,split_d2_order_a-b-c-d0-d1_parallel_a_unroll_1,769.793,54.162,1733.97
GeneticAlgorithm,split_d2_order_a-b-c-d0-d1_parallel_b_unroll_1,1066.04,39.1106,1733.97
GeneticAlgorithm,split_d2_order_a-b-c-d0-d1_parallel_a_unroll_1,986.668,42.2568,3091.62
GeneticAlgorithm,split_d2_order_a-b-c-d0-d1_parallel_b_unroll_1,1070.73,38.9392,3091.62
GeneticAlgorithm,split_e1_order_a-b-c-e0-e1-d_parallel_a_unroll_2,435.61,25.0791,718.28
GeneticAlgorithm,split_e1_order_a-b-c-e0-e1-d_parallel_a_unroll_4,441.285,24.7566,718.28
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,71.2157,62.1166,348.358
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_b_unroll_1,85.9395,51.4743,348.358
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_c_unroll_1,91.1446,48.5348,348.358
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_d_unroll_1,481.62,9.18499,348.358
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,76.8653,57.5511,338.65
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_b_unroll_1,69.2426,63.8866,338.65
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_c_unroll_1,93.3307,47.3979,338.65
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_d_unroll_1,486.829,9.08672,338.65
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,78.6424,56.2506,340.538
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_b_unroll_1,73.5436,60.1505,340.538
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_c_unroll_1,95.479,46.3315,340.538
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_d_unroll_1,486.34,9.09586,340.538
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,66.7641,66.2584,338.596
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_b_unroll_1,71.3359,62.012,338.596
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_c_unroll_1,95.6306,46.258,338.596
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_d_unroll_1,485.262,9.11606,338.596
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,65.9799,67.0459,338.806
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_b_unroll_1,73.8553,59.8966,338.806
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_c_unroll_1,96.8626,45.6696,338.806
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_d_unroll_1,487.298,9.07798,338.806
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,66.4196,66.602,338.175
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_b_unroll_1,71.0612,62.2517,338.175
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_c_unroll_1,97.3429,45.4443,338.175
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_d_unroll_1,485.944,9.10328,338.175
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,137.114,32.2629,339.526
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_b_unroll_1,154.778,28.5809,339.526
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_c_unroll_1,196.255,22.5404,339.526
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_d_unroll_1,881.839,5.01643,339.526
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,122.967,35.9745,338.965
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_b_unroll_1,148.924,29.7044,338.965
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_c_unroll_1,167.79,26.3644,338.965
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_d_unroll_1,588.359,7.51867,338.965
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,120.001,36.8636,338.204
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_b_unroll_1,130.274,33.9568,338.204
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_c_unroll_1,152.691,28.9714,338.204
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_d_unroll_1,588.549,7.51624,338.204
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,120.353,36.7559,338.771
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_b_unroll_1,133.07,33.2431,338.771
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_c_unroll_1,157.112,28.1562,338.771
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_d_unroll_1,522.475,8.46678,338.771
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,123.285,35.8816,351.665
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_b_unroll_1,143.046,30.925,351.665
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_c_unroll_1,165.018,26.8072,351.665
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_d_unroll_1,616.353,7.17719,351.665
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,130.152,33.9886,337.942
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_b_unroll_1,158.175,27.9671,337.942
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_c_unroll_1,172.295,25.675,337.942
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_d_unroll_1,588.306,7.51935,337.942
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,65.5465,67.4892,338.339
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_b_unroll_1,68.9404,64.1667,338.339
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_c_unroll_1,95.8174,46.1678,338.339
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_d_unroll_1,485.67,9.1084,338.339
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,66.183,66.8401,337.965
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_b_unroll_1,73.8393,59.9096,337.965
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_c_unroll_1,97.462,45.3888,337.965
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_d_unroll_1,485.827,9.10547,337.965
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,65.869,67.1588,339.026
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_b_unroll_1,70.8416,62.4447,339.026
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_c_unroll_1,94.7331,46.6962,339.026
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_d_unroll_1,485.182,9.11757,339.026
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,77.6312,56.9832,338.778
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_b_unroll_1,71.8557,61.5634,338.778
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_c_unroll_1,93.856,47.1326,338.778
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_d_unroll_1,483.366,9.15183,338.778
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,78.539,56.3247,338.655
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_b_unroll_1,72.5026,61.0141,338.655
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_c_unroll_1,95.6199,46.2632,338.655
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_d_unroll_1,487.049,9.08263,338.655
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_a_unroll_1,71.8719,61.5495,337.359
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_b_unroll_1,89.8146,49.2535,337.359
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_c_unroll_1,94.6657,46.7295,337.359
GeneticAlgorithm,split_g2_order_a-b-c-d-e-f-g0-g1_parallel_d_unroll_1,482.239,9.1732,337.359
RandomSearch,split_d32_order_a-c-b-d0-d1_parallel_b_unroll_1,818.059,3.32239,161.079
RandomSearch,split_d32_order_b-c-a-d0-d1_parallel_b_unroll_1,77.2613,35.1782,161.079
RandomSearch,split_e4_order_a-c-b-d-e0-e1_parallel_c_unroll_8,667.176,5.3468,194.898
RandomSearch,split_e2_order_c-a-d-b-e0-e1_parallel_c_unroll_4,622.171,5.73356,194.898
RandomSearch,split_e2_order_d-b-a-c-e0-e1_parallel_a_unroll_1,183.535,17.0069,183.158
RandomSearch,split_e4_order_a-c-b-d-e0-e1_parallel_c_unroll_8,127.094,24.5593,272.874
RandomSearch,split_e2_order_c-a-d-b-e0-e1_parallel_c_unroll_4,290.881,10.7307,272.874
RandomSearch,split_e4_order_a-c-b-d-e0-e1_parallel_c_unroll_8,283.526,38.5317,1246.92
RandomSearch,split_e2_order_c-a-d-b-e0-e1_parallel_c_unroll_4,896.451,12.1866,1246.92
RandomSearch,split_e4_order_a-c-b-d-e0-e1_parallel_c_unroll_8,177.113,61.6822,947.412
RandomSearch,split_e2_order_c-a-d-b-e0-e1_parallel_c_unroll_4,159.55,68.472,947.412
RandomSearch,split_e4_order_a-c-b-d-e0-e1_parallel_c_unroll_8,180.77,60.4343,660.83
RandomSearch,split_e2_order_c-a-d-b-e0-e1_parallel_c_unroll_4,412.032,26.5142,660.83
RandomSearch,split_d32_order_b-a-d0-d1-c_parallel_a_unroll_2,2013.84,20.7034,2179.3
RandomSearch,split_d32_order_a-b-d0-d1-c_parallel_b_unroll_2,2137.86,19.5025,2179.3
RandomSearch,split_e2_order_b-a-c-e0-e1-d_parallel_c_unroll_2,985.578,11.0846,713.673
RandomSearch,split_e16_order_c-b-a-e0-e1-d_parallel_c_unroll_4,2785.25,3.92234,713.673
RandomSearch,split_g2_order_a-c-b-d-e-f-g0-g1_parallel_a_unroll_16,70.8756,62.4147,357.102
RandomSearch,split_g2_order_b-a-c-e-f-d-g0-g1_parallel_b_unroll_1,86.2941,51.2629,340.1
RandomSearch,split_g8_order_b-d-a-f-c-e-g0-g1_parallel_a_unroll_1,95.6745,46.2368,340.1
RandomSearch,split_g4_order_b-d-c-a-f-e-g0-g1_parallel_a_unroll_1,482.67,9.16503,340.1
RandomSearch,split_g2_order_a-c-b-d-e-f-g0-g1_parallel_a_unroll_16,76.6636,57.7025,356.562
RandomSearch,split_g2_order_b-a-c-e-f-d-g0-g1_parallel_b_unroll_1,80.0389,55.2691,339.585
RandomSearch,split_g8_order_b-d-a-f-c-e-g0-g1_parallel_a_unroll_1,96.3722,45.902,339.585
RandomSearch,split_g4_order_b-d-c-a-f-e-g0-g1_parallel_a_unroll_1,483.576,9.14785,339.585
RandomSearch,split_g2_order_a-c-b-d-e-f-g0-g1_parallel_a_unroll_16,79.4269,55.695,354.185
RandomSearch,split_g2_order_b-a-c-e-f-d-g0-g1_parallel_b_unroll_1,91.4946,48.3491,337.321
RandomSearch,split_g8_order_b-d-a-f-c-e-g0-g1_parallel_a_unroll_1,96.914,45.6454,337.321
RandomSearch,split_g4_order_b-d-c-a-f-e-g0-g1_parallel_a_unroll_1,482.457,9.16907,337.321
RandomSearch,split_g2_order_a-c-b-d-e-f-g0-g1_parallel_a_unroll_16,68.2736,64.7934,353.382
RandomSearch,split_g2_order_b-a-c-e-f-d-g0-g1_parallel_b_unroll_1,158.624,27.8878,336.556
RandomSearch,split_g8_order_b-d-a-f-c-e-g0-g1_parallel_a_unroll_1,130.494,33.8996,336.556
RandomSearch,split_g4_order_b-d-c-a-f-e-g0-g1_parallel_a_unroll_1,817.073,5.41406,336.556
RandomSearch,split_g2_order_a-c-b-d-e-f-g0-g1_parallel_a_unroll_16,65.2466,67.7994,356.457
RandomSearch,split_g2_order_b-a-c-e-f-d-g0-g1_parallel_b_unroll_1,147.53,29.985,339.485
RandomSearch,split_g8_order_b-d-a-f-c-e-g0-g1_parallel_a_unroll_1,158.168,27.9682,339.485
RandomSearch,split_g4_order_b-d-c-a-f-e-g0-g1_parallel_a_unroll_1,909.476,4.86399,339.485
RandomSearch,split_g2_order_a-c-b-d-e-f-g0-g1_parallel_a_unroll_16,64.9656,68.0927,355.662
RandomSearch,split_g2_order_b-a-c-e-f-d-g0-g1_parallel_b_unroll_1,163.696,27.0237,338.728
RandomSearch,split_g8_order_b-d-a-f-c-e-g0-g1_parallel_a_unroll_1,138.035,32.0475,338.728
RandomSearch,split_g4_order_b-d-c-a-f-e-g0-g1_parallel_a_unroll_1,913.539,4.84236,338.728
RandomSearch,split_g2_order_a-c-b-d-e-f-g0-g1_parallel_a_unroll_16,138.27,31.9932,356.888
RandomSearch,split_g2_order_b-a-c-e-f-d-g0-g1_parallel_b_unroll_1,92.2095,47.9742,339.896
RandomSearch,split_g8_order_b-d-a-f-c-e-g0-g1_parallel_a_unroll_1,137.553,32.1599,339.896
RandomSearch,split_g4_order_b-d-c-a-f-e-g0-g1_parallel_a_unroll_1,886.647,4.98922,339.896
RandomSearch,split_g2_order_a-c-b-d-e-f-g0-g1_parallel_a_unroll_16,136.971,32.2965,383.831
RandomSearch,split_g2_order_b-a-c-e-f-d-g0-g1_parallel_b_unroll_1,92.0483,48.0582,365.555
RandomSearch,split_g8_order_b-d-a-f-c-e-g0-g1_parallel_a_unroll_1,115.101,38.4332,365.555
RandomSearch,split_g4_order_b-d-c-a-f-e-g0-g1_parallel_a_unroll_1,586.698,7.53997,365.555
RandomSearch,split_g2_order_a-c-b-d-e-f-g0-g1_parallel_a_unroll_16,138.262,31.9949,396.317
RandomSearch,split_g2_order_b-a-c-e-f-d-g0-g1_parallel_b_unroll_1,103.42,42.7738,377.447
RandomSearch,split_g8_order_b-d-a-f-c-e-g0-g1_parallel_a_unroll_1,135.001,32.7678,377.447
RandomSearch,split_g4_order_b-d-c-a-f-e-g0-g1_parallel_a_unroll_1,694.052,6.3737,377.447
RandomSearch,split_g2_order_a-c-b-d-e-f-g0-g1_parallel_a_unroll_16,134.004,33.0115,393.833
RandomSearch,split_g2_order_b-a-c-e-f-d-g0-g1_parallel_b_unroll_1,102.818,43.0245,375.081
RandomSearch,split_g8_order_b-d-a-f-c-e-g0-g1_parallel_a_unroll_1,1406.66,3.14481,375.081
RandomSearch,split_g4_order_b-d-c-a-f-e-g0-g1_parallel_a_unroll_1,539.739,8.19597,375.081
RandomSearch,split_g2_order_a-c-b-d-e-f-g0-g1_parallel_a_unroll_16,138.264,31.9944,393.776
RandomSearch,split_g2_order_b-a-c-e-f-d-g0-g1_parallel_b_unroll_1,102.372,43.2118,375.027
RandomSearch,split_g8_order_b-d-a-f-c-e-g0-g1_parallel_a_unroll_1,120.178,36.8094,375.027
RandomSearch,split_g4_order_b-d-c-a-f-e-g0-g1_parallel_a_unroll_1,642.112,6.88926,375.027
RandomSearch,split_g2_order_a-c-b-d-e-f-g0-g1_parallel_a_unroll_16,147.614,29.9679,391.752
RandomSearch,split_g2_order_b-a-c-e-f-d-g0-g1_parallel_b_unroll_1,104.991,42.1341,373.099
RandomSearch,split_g8_order_b-d-a-f-c-e-g0-g1_parallel_a_unroll_1,122.267,36.1805,373.099
RandomSearch,split_g4_order_b-d-c-a-f-e-g0-g1_parallel_a_unroll_1,683.935,6.46799,373.099
RandomSearch,split_g2_order_a-c-b-d-e-f-g0-g1_parallel_a_unroll_16,69.6685,63.4961,396.783
RandomSearch,split_g2_order_b-a-c-e-f-d-g0-g1_parallel_b_unroll_1,1442.24,3.06723,377.891
RandomSearch,split_g8_order_b-d-a-f-c-e-g0-g1_parallel_a_unroll_1,99.0174,44.6758,377.891
RandomSearch,split_g4_order_b-d-c-a-f-e-g0-g1_parallel_a_unroll_1,519.082,8.52213,377.891
RandomSearch,split_g2_order_a-c-b-d-e-f-g0-g1_parallel_a_unroll_16,70.3153,62.912,387.184
RandomSearch,split_g2_order_b-a-c-e-f-d-g0-g1_parallel_b_unroll_1,164.966,26.8158,368.749
RandomSearch,split_g8_order_b-d-a-f-c-e-g0-g1_parallel_a_unroll_1,162.908,27.1545,368.749
RandomSearch,split_g4_order_b-d-c-a-f-e-g0-g1_parallel_a_unroll_1,850.221,5.20298,368.749
RandomSearch,split_g2_order_a-c-b-d-e-f-g0-g1_parallel_a_unroll_16,71.3166,62.0287,384.065
RandomSearch,split_g2_order_b-a-c-e-f-d-g0-g1_parallel_b_unroll_1,1513.76,2.92232,365.778
RandomSearch,split_g8_order_b-d-a-f-c-e-g0-g1_parallel_a_unroll_1,100.421,44.0514,365.778
RandomSearch,split_g4_order_b-d-c-a-f-e-g0-g1_parallel_a_unroll_1,515.508,8.5812,365.778
RandomSearch,split_g2_order_a-c-b-d-e-f-g0-g1_parallel_a_unroll_16,76.9241,57.5071,355.854
RandomSearch,split_g2_order_b-a-c-e-f-d-g0-g1_parallel_b_unroll_1,1433.88,3.08511,338.911
RandomSearch,split_g8_order_b-d-a-f-c-e-g0-g1_parallel_a_unroll_1,96.2944,45.9391,338.911
RandomSearch,split_g4_order_b-d-c-a-f-e-g0-g1_parallel_a_unroll_1,484.265,9.13483,338.911
RandomSearch,split_g2_order_a-c-b-d-e-f-g0-g1_parallel_a_unroll_16,77.9662,56.7384,354.148
RandomSearch,split_g2_order_b-a-c-e-f-d-g0-g1_parallel_b_unroll_1,80.6081,54.8789,337.286
RandomSearch,split_g8_order_b-d-a-f-c-e-g0-g1_parallel_a_unroll_1,95.8614,46.1466,337.286
RandomSearch,split_g4_order_b-d-c-a-f-e-g0-g1_parallel_a_unroll_1,483.569,9.14799,337.286
RandomSearch,split_g2_order_a-c-b-d-e-f-g0-g1_parallel_a_unroll_16,72.8273,60.7421,353.795
RandomSearch,split_g2_order_b-a-c-e-f-d-g0-g1_parallel_b_unroll_1,1511.75,2.9262,336.95
RandomSearch,split_g8_order_b-d-a-f-c-e-g0-g1_parallel_a_unroll_1,95.2215,46.4567,336.95
RandomSearch,split_g4_order_b-d-c-a-f-e-g0-g1_parallel_a_unroll_1,485.182,9.11758,336.95
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_1,10.2671,26.1453,13.6956
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,10.2671,26.1453,17.055
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,12.6695,21.1876,17.9078
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_2,12.6695,21.1876,14.3778
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_c0_unroll_2,13.1443,20.4222,14.3778
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_c0_unroll_1,11.9911,22.3863,13.6956
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,11.9911,22.3863,17.055
